PaperId,ClusterID
0a57492a55beaf68562c1d6fac06a2be8dba69ea,2
0b3f514f18a6145d90de277cde12646bda32ba25,2
00c883568bb191b556b0da3f46b175008dd19cdf,2
0a8082e17d71149fd1352fd314ff45656d547adf,2
0a4ed2c49cd505f7ec1e7c93945fcb72e959d04b,2
00c55b10995c68a91b0aaa361334d0f60195cf63,
0bfb99375e4f9ba5e47e0bc752b2b5fc4cdb1c30,2
0a81bdb1ec55d0a6fd1c610b85ce7b4ba4f280e4,
0af28f1ebb018e8e5eaf85321ec25d8542dc4570,
0c0e1065d60f5847518ad9535be92b70a8e3069e,
0b6936373351a029b06b8784ff8077d755e7ee96,2
0bbe0a6cfc85afedde9f6c6a134cd27234fdf5e3,
0a3cd20527e7cae94d96dc66176a25c2623eb4aa,
0b7d50ddfae18226d4a66c578d9235d872c85056,2
0a296337bb6e1c6434f7f13924059ec7f4f0ef8f,2
0ab2eeb98aa0e5d0bfab81dcefca3e05637c2de7,0
0b4e8563462b63e4cdbac545a6e746a8520e5176,
0a51bfa449d2a0bce81d15cf0ee892179d04b39a,
0b4d934c724fd26eedb928364971f18175a2f0e3,
0bdd630469d04a0ae258191b195d9d4781ffbb61,
0a4a2763f35864555a20b296c1daf1614f09e28f,2
0b004803f1a4688bfce9f28d13226f69403724f7,4
0b60550ac0d3a6b782b1d5e1128c6ee08c9d7b0e,2
0b5332aa6d764546da2ae1303a71656ae7b2ed7c,4
0ba7a6c67281fe1f02fe2f91fa8f20314f5e1812,2
0a92a878b6603cb88dfc8c597e2a84407a0059ab,
0b47e798d50ce617982cb6f89dc887fb829b0fe2,0
0c03c75f0496cafe4a6bf1f620b26f6d5137f725,
0c2f275cf824d28a4955241173c6903a395540b3,2
00cf7075c03c7776b8e0e523d205c76c294fcb59,2
0b7de7591cf59d3b9e8f9db423431c0850eb0276,0
0afada830681fe394b39b4c264f771bebfb276b7,
0b0e0d1d1869381a8c2410bbf19493031e1dd590,5
0a5571cee0a55dc15657f838e365bac50d01e6c9,
0a5380a3145cb4326fbc380c33cf6c67e9e7eea8,5
00ab6bdcb3cdedc8cdbb297379a289a169bb5839,2
0a636ed5d9919a4b03a20e2d9dd3dda0a2039ec0,2
0a300201a125aadde1b25526dcc1d69cbdf6dfb0,2
0a296d80d8a8c0408c1ea9559c0f0589fb35cb03,2
0adbf9d3e4a2ca61b0bbaf594355ca4358a69023,
00ba21256355a113c75d9f96072c8a30ca94e184,2
0aff2b5db034c05a5605fa9839f940075b8e698a,5
0b26d9ec6dfae866ae3f1a3f773036b1c8627147,2
00c4c4215a0b95d8eced47fb1b356281aaf46f7e,5
0bf0309ea6caac71f997f93dc2ebc1edecc4a305,
0ab4497473f6907e222b3e4bced7ef6be88abf35,2
0a11a6e99c61da77f540fa28b3ab843761537711,2
0b209c488c86e1c7011b50c504a8108bbeb2c0d7,
000eec3f1e93c3792454ac59415c928ce3a6b4ad,
00cf719db65d07c0c7bdea9defaea448fc5f5786,2
00b050ecae47c925db0eb4db5769ff1f907644b7,
